SitRecID, site_area ,terr,fresh,marine, pa_area ,oecm_area,paoecm_area,pa_perc,paoecm_perc,pa_category,paoecm_category
734,84.938,Y,N,N,25.8915,0,25.8915,30.48,30.48282276,partial,partial
735,346.78,Y,N,N,46.2429,0,46.2429,13.33,13.33493858,partial,partial
736,897.689,Y,Y,N,528.6604,0,528.6604,58.89,58.89126412,partial,partial
737,325.351,Y,N,N,143.4668,0,143.4668,44.1,44.09600708,partial,partial
738,82.855,Y,N,N,40.198,0,40.198,48.52,48.51608231,partial,partial
739,13.342,Y,N,N,6.5357,0,6.5357,48.99,48.98590916,partial,partial
740,51.243,Y,N,Y,0,0,0,0,0,none,none
741,553.167,Y,N,Y,0,0,0,0,0,none,none
742,384.205,Y,N,Y,0,0,0,0,0,none,none
743,"1,365.13",Y,N,N,0,0,0,0,0,none,none
744,"1,411.05",Y,N,N,0,0,0,0,0,none,none
745,146.879,Y,N,N,0,0,0,0,0,none,none
746,304.795,Y,N,Y,204.7898,0,204.7898,67.19,67.18935678,partial,partial
747,827.776,Y,Y,N,0,0,0,0,0,none,none
748,105.213,Y,Y,N,0,0,0,0,0,none,none
749,"1,294.69",Y,Y,N,0,0,0,0,0,none,none
750,174.054,Y,Y,N,0,0,0,0,0,none,none
751,283.898,Y,Y,N,4.9291,0,4.9291,1.74,1.736222164,none,none
752,24.331,Y,Y,N,0,0,0,0,0,none,none
753,150.659,Y,Y,N,0,0,0,0,0,none,none
754,463.868,Y,Y,N,100.7196,0,100.7196,21.71,21.71298732,partial,partial
755,453.823,Y,Y,N,174.8397,0,174.8397,38.53,38.52596717,partial,partial
756,"1,029.23",Y,Y,N,0,0,0,0,0,none,none
757,"5,334.27",Y,Y,N,0,0,0,0,0,none,none
759,176.587,Y,Y,Y,0,0,0,0,0,none,none
760,246.255,Y,Y,Y,0,0,0,0,0,none,none
761,77.754,Y,N,Y,0,0,0,0,0,none,none
762,69.16,Y,Y,N,0,0,0,0,0,none,none
763,327.454,Y,Y,N,0,0,0,0,0,none,none
764,"2,440.43",Y,N,N,0,0,0,0,0,none,none
765,931.153,Y,Y,N,0,0,0,0,0,none,none
766,251.003,Y,Y,N,235.8668,0,235.8668,93.97,93.96971351,partial,partial
767,626.429,Y,Y,N,0,0,0,0,0,none,none
768,216.124,Y,Y,Y,118.8061,0,118.8061,54.97,54.9712665,partial,partial
769,24.276,Y,Y,N,0,0,0,0,0,none,none
770,62.24,Y,Y,N,0,0,0,0,0,none,none
771,26.219,Y,Y,N,0,0,0,0,0,none,none
772,70.324,Y,Y,N,0,0,0,0,0,none,none
773,203.955,Y,Y,N,0,0,0,0,0,none,none
774,43.897,Y,Y,N,0,0,0,0,0,none,none
775,285.979,Y,Y,N,0,0,0,0,0,none,none
776,113.442,Y,N,Y,0,0,0,0,0,none,none
777,379.783,Y,Y,N,0,0,0,0,0,none,none
778,152.968,Y,Y,Y,3.8794,0,3.8794,2.54,2.536085979,partial,partial
779,82.317,Y,Y,N,0,0,0,0,0,none,none
780,117.067,Y,N,Y,0,0,0,0,0,none,none
781,48.129,Y,N,Y,0,0,0,0,0,none,none
782,245.147,Y,Y,N,191.0313,0,191.0313,77.93,77.92520406,partial,partial
783,226.886,Y,Y,N,188.17,0,188.17,82.94,82.93592377,partial,partial
784,254.253,Y,N,Y,0,0,0,0,0,none,none
785,"1,309.42",Y,N,N,0,0,0,0,0,none,none
787,261.779,Y,N,Y,149.4608,0,149.4608,57.09,57.09426654,partial,partial
788,873.192,Y,N,Y,0,0,0,0,0,none,none
789,522.615,Y,N,N,0,0,0,0,0,none,none
790,97.311,Y,Y,N,0,0,0,0,0,none,none
791,114.897,Y,Y,N,0,0,0,0,0,none,none
792,242.708,Y,N,Y,0,0,0,0,0,none,none
793,19.31,Y,Y,N,0,0,0,0,0,none,none
794,264.128,Y,N,Y,0,0,0,0,0,none,none
798,66.522,Y,Y,N,0,0,0,0,0,none,none
799,93.408,Y,Y,N,0,0,0,0,0,none,none
800,31.247,Y,Y,N,0,0,0,0,0,none,none
801,398.574,Y,Y,Y,0,0,0,0,0,none,none
802,195.952,Y,N,N,0,0,0,0,0,none,none
803,539.943,Y,N,N,0,0,0,0,0,none,none
804,197.124,Y,N,N,0,0,0,0,0,none,none
805,32.991,Y,Y,N,0,0,0,0,0,none,none
806,10.764,Y,Y,N,0,0,0,0,0,none,none
807,422.056,Y,Y,N,0,0,0,0,0,none,none
808,376.495,Y,N,N,0,0,0,0,0,none,none
809,2.596,Y,N,N,0,0,0,0,0,none,none
810,317.3,Y,Y,N,0,0,0,0,0,none,none
811,"2,127.03",Y,N,N,0,0,0,0,0,none,none
812,70.996,Y,Y,N,0,0,0,0,0,none,none
813,46.784,Y,Y,N,0,0,0,0,0,none,none
814,689.373,Y,Y,N,0,0,0,0,0,none,none
815,52.102,Y,N,N,0,0,0,0,0,none,none
816,25.865,Y,Y,N,0,0,0,0,0,none,none
817,201.336,Y,N,Y,0,0,0,0,0,none,none
818,11.843,Y,N,Y,0,0,0,0,0,none,none
819,"11,983.06",Y,N,N,4.0005,0,4.0005,0.03,0.033384628,none,none
820,"3,724.73",Y,Y,Y,0,0,0,0,0,none,none
822,42.487,Y,Y,N,0,0,0,0,0,none,none
823,34.125,Y,Y,N,0,0,0,0,0,none,none
824,333.366,Y,Y,N,0,0,0,0,0,none,none
825,241.21,Y,Y,N,0,0,0,0,0,none,none
826,20.236,Y,Y,N,0.0001,0,0.0001,0,0.000494169,none,none
827,208.336,Y,Y,N,0,0,0,0,0,none,none
828,3.898,Y,Y,N,1.4705,0,1.4705,37.72,37.72447409,partial,partial
829,186.884,Y,Y,N,0,0,0,0,0,none,none
830,114.241,Y,Y,N,0,0,0,0,0,none,none
831,335.108,Y,Y,N,48.0171,0,48.0171,14.33,14.32884324,partial,partial
833,42.281,Y,Y,N,0,0,0,0,0,none,none
834,31.414,Y,Y,N,0,0,0,0,0,none,none
835,79.419,Y,Y,N,0,0,0,0,0,none,none
837,180.347,Y,N,N,37.1244,0,37.1244,20.59,20.58498339,partial,partial
839,83.542,Y,Y,N,26.4253,0,26.4253,31.63,31.63115559,partial,partial
840,64.159,Y,Y,N,14.8037,0,14.8037,23.07,23.07345813,partial,partial
841,58.403,Y,N,N,38.8696,0,38.8696,66.55,66.55411537,partial,partial
843,4.309,Y,Y,N,0,0,0,0,0,none,none
844,26.925,Y,Y,N,1.0078,0,1.0078,3.74,3.742989786,partial,partial
846,155.923,Y,Y,N,74.7414,0,74.7414,47.93,47.93481398,partial,partial
847,14.366,Y,Y,N,0,0,0,0,0,none,none
849,180.611,Y,N,Y,180.3139,0,180.3139,99.84,99.83550282,complete,complete
850,157.246,Y,N,Y,67.6174,0,67.6174,43,43.00103023,partial,partial
851,80.503,Y,Y,N,80.5014,0,80.5014,100,99.9980125,complete,complete
852,37.767,Y,N,Y,26.9291,0,26.9291,71.3,71.30325416,partial,partial
853,300.792,Y,N,Y,122.6262,0,122.6262,40.77,40.76777308,partial,partial
854,174.695,Y,Y,N,174.6736,0,174.6736,99.99,99.98775008,complete,complete
855,4.46,Y,Y,Y,4.4592,0,4.4592,99.99,99.98206278,complete,complete
856,76.649,Y,Y,N,73.5313,0,73.5313,95.93,95.93249749,partial,partial
857,"1,499.16",Y,N,Y,138.3617,0,138.3617,9.23,9.229281731,partial,partial
858,87.969,Y,N,Y,21.2091,0,21.2091,24.11,24.1097432,partial,partial
859,69.312,Y,N,Y,69.3105,0,69.3105,100,99.99783587,complete,complete
860,321.504,Y,N,Y,208.887,0,208.887,64.97,64.97181995,partial,partial
861,54.033,Y,Y,N,53.6312,0,53.6312,99.26,99.25638036,complete,complete
862,66.126,Y,Y,N,66.1216,0,66.1216,99.99,99.99334604,complete,complete
863,40.065,Y,Y,N,40.0626,0,40.0626,99.99,99.99400973,complete,complete
864,10.376,Y,Y,N,10.3755,0,10.3755,100,99.99518119,complete,complete
865,90.863,Y,Y,N,90.8584,0,90.8584,100,99.99493743,complete,complete
866,22.708,Y,Y,N,9.3302,0,9.3302,41.09,41.08772239,partial,partial
867,"1,590.86",Y,N,Y,561.9837,0,561.9837,35.33,35.32577977,partial,partial
868,8.026,Y,Y,N,7.9436,0,7.9436,98.98,98.97333666,complete,complete
869,23.026,Y,Y,N,22.5785,0,22.5785,98.06,98.05654478,complete,complete
870,256.972,Y,Y,N,190.7241,0,190.7241,74.22,74.21979827,partial,partial
871,48.626,Y,Y,N,48.618,0,48.618,99.98,99.9835479,complete,complete
872,"1,097.83",Y,Y,N,320.7264,0,320.7264,29.21,29.21457785,partial,partial
873,33.864,Y,N,Y,29.7454,0,29.7454,87.84,87.83782188,partial,partial
874,"5,551.54",Y,Y,N,"5,507.33",0,5507.33,99.2,99.20364439,complete,complete
875,290.925,Y,Y,N,290.9241,0,290.9241,100,99.99969064,complete,complete
876,4.348,Y,Y,N,4.3474,0,4.3474,99.99,99.98620055,complete,complete
877,40.256,Y,N,Y,33.4265,0,33.4265,83.03,83.03482711,partial,partial
878,43.189,Y,Y,N,43.1883,0,43.1883,100,99.99837922,complete,complete
879,"2,813.81",Y,Y,N,"2,795.23",0,2795.23,99.34,99.33968534,complete,complete
880,399.998,Y,Y,N,397.6823,0,397.6823,99.42,99.42107211,complete,complete
881,539.312,Y,Y,N,533.2178,0,533.2178,98.87,98.87000475,complete,complete
882,70.748,Y,N,Y,68.1439,0,68.1439,96.32,96.31918924,partial,partial
883,55.045,Y,N,Y,50.598,0,50.598,91.92,91.92115542,partial,partial
884,13.693,Y,N,Y,13.682,0,13.682,99.92,99.91966698,complete,complete
885,13.768,Y,Y,N,7.1012,0,7.1012,51.58,51.57757118,partial,partial
886,32.643,Y,Y,N,8.0305,0,8.0305,24.6,24.60098643,partial,partial
887,61.875,Y,N,Y,12.904,0,12.904,20.86,20.85494949,partial,partial
888,21.495,Y,N,Y,21.4942,0,21.4942,100,99.9962782,complete,complete
889,289.858,Y,N,Y,32.2777,0,32.2777,11.14,11.13569403,partial,partial
890,91.595,Y,Y,N,0.5309,0,0.5309,0.58,0.579616791,none,none
891,13.147,Y,Y,N,0.6058,0,0.6058,4.61,4.607895337,partial,partial
892,10.024,Y,N,Y,10.0244,0,10.0244,100,100.0039904,complete,complete
893,3.958,Y,N,Y,3.9578,0,3.9578,100,99.99494694,complete,complete
894,20.614,Y,Y,N,5.7393,0,5.7393,27.84,27.84175803,partial,partial
895,46.249,Y,N,Y,3.708,0,3.708,8.02,8.017470648,partial,partial
896,68.753,Y,Y,N,41.1707,0,41.1707,59.88,59.88204151,partial,partial
897,180.2,Y,Y,N,53.7388,0,53.7388,29.82,29.82175361,partial,partial
898,110.714,Y,Y,N,42.8005,0,42.8005,38.66,38.65861589,partial,partial
899,21.083,Y,N,Y,6.0953,0,6.0953,28.91,28.91097092,partial,partial
900,157.059,Y,N,Y,25.5756,0,25.5756,16.28,16.28407159,partial,partial
901,40.314,Y,Y,N,2.1675,0,2.1675,5.38,5.376544129,partial,partial
